group,key,val
21,AAAAAAAABBCCDDEFGHIJK,0
21,AAAAAAAAAAAAAAAAABBBB,0
21,AAAABBBBCCDDEFGHIJKLM,0
21,AAAAAAABBBBBBCCCDDDEE,0
21,AAAAAAAAAAAAABBCCDDEF,0
21,AAAAABBBBBCCCCDDDDEEF,0
21,AAAABBBBCCCCDDDEFGHIJ,0
21,AAAAAAAAAAAABBBCCDEFG,0
21,AAAAAAAABBBBCCCCDDEEF,0
21,AAAAAABBBBBBCCCCCCDEF,0
21,AAAAAAAAAABBBBBBCDEFG,0
21,AAAAAABBBBBCCCDDEEFFG,0
21,AAAAAAAAABBBBCCCDDDEE,0
21,AAAAAABBBBCCCDDDEFGHI,0
21,AAAAAAAAAAABBBBBBBBCD,0
21,AAAAAABBCCDDEFGHIJKLM,0
21,AAAAAABBBBBBCCCDDEEFG,0
21,ABCDEFGHIJKLMNOPQRSTU,0
21,AAAABBCCDDEEFFGGHIJKL,2
21,AAAAAABBBBCCDDEEFFGGH,0
21,AAAAAAAAAABBBBCCCCDEF,0
21,AAAAABBBBCDEFGHIJKLMN,0
21,AAAAAAAAAAAABBBBBBCCD,0
21,AAAABBBCCCDDDEEFFGHIJ,1
21,AAAAAAABBBBCCCDDDEEEF,0
21,AAAAABBBBCCCDDEEFFGHI,1
21,AAAAAAAAAAAAAAABBBBBC,0
21,AAAAAAAAAABBBCCCDDEFG,0
21,AAAAAAAAAAAABBBBCCCDD,0
21,AAAABBBBCCCCDDEEFGHIJ,0
21,AAAAAAAABBBBBCCCCDDEF,0
21,AAAAAAAAABBBBBCCDDEEF,0
21,AAAABBBBCCCCDDEFGHIJK,0
21,AAAAAABBBBBBCCCCCDDDD,0
21,AAAABBBCCCDDEEFFGGHHI,0
21,AAAAAAAAAAAABBBBBBCDE,0
21,AAAAAAAAAAAABBCCDDEFG,0
21,AAAAAAAAAAAABBBBBCCCD,0
21,AAAAABBBCCCDDDEEFGHIJ,1
21,AAAAAAABBBBBCCCDDDEEF,0
21,AAAAAAABBCCDDEEFGHIJK,0
21,AAAAAABBBBBBCCCCCDDDE,0
21,AAAABBBBCCCDDDEEEFFGH,0
21,AAAAABBBBBCDEFGHIJKLM,0
21,AAAAAAAAAAAAAAABBBBCD,0
21,AAAAABBBCCCDDEEFFGGHH,0
21,AAAAAAABBBBBCCCDDEFGH,0
21,AAAABBBCCDDEEFFGHIJKL,5
21,AAAAAAABBBBCCCDDDEEFG,0
21,AAAAAAAAABBBBBBCCCCCD,0
21,AAAAAAAAABBBBBBBCDEFG,0
21,AAAAAAAAAAABBBBBBBCCC,0
21,AAAAABBBBBCCCCDDDEEEF,0
21,AAAAAABBBBBCCCCCDDDEF,0
21,AAABBBCCCDDDEEEFFGGHI,0
21,AAAAABBBBBCCCCCDDDEEF,0
21,AAAAAABBBBBBCCDEFGHIJ,0
21,AAAAAAAAAAABCDEFGHIJK,0
21,AAAAAAABBBBBBBCCCDEFG,0
21,AAAABBBCCCDDEEFGHIJKL,3
21,AAAAAAAAAAABBBCCCDDDE,0
21,AAAAAAAABBBBBCDEFGHIJ,0
21,AAAAABBBBCCCCDDDDEEFG,0
21,AAAAAAAAAABBBBCCDDEEF,0
21,AABBCCDDEEFFGHIJKLMNO,0
21,AAAAAABBBBCCCCDDEEFGH,0
21,AAAAAAAAAAABBBBCCCDDD,0
21,AAAAAAABBBBBBCCCCCCDD,0
21,AAAAAAAABBBCCCDDEEFFG,0
21,AAAAAAABBBBBBBCCCDDDE,0
21,AAAAAAAAAABBBBBCCDDEF,0
21,AAAAAAAABBBBCCCDDDEEE,0
21,AAAAAAAAABBBBBCCCCCDE,0
21,AAABBCCDDEEFFGGHIJKLM,1
21,AAABBBCCCDEFGHIJKLMNO,0
21,AAAAAAAAAAAAAAABBBCCC,0
21,AAAAAAAAAAAAAABBBCDEF,0
21,AAAAAAAAAAAABBBBBCCDD,0
21,AAAAAAABBBBBBCCCDEFGH,0
21,AAAAAABBBBCCCCDDDDEFG,0
21,AAAAAAABBCCDDEEFFGGHI,0
21,AAAABBCCDDEFGHIJKLMNO,1
21,AAAAABBBBCCCCDDDEEEFG,0
21,AAAAAABBBBBCCCCDDEEFF,0
21,AAAAABBBCCDDEEFGHIJKL,3
21,AAAAAAAABBBBCCCCDEFGH,0
21,AAAAAAAAAAAAAAABCDEFG,0
21,AAAAAABBBCCCDDDEEFGHI,0
21,AAAAAAABBBBBBBCCDEFGH,0
21,AAAAAAABBBBBCCCCCDEFG,0
21,AAABBBCCDDEEFFGGHHIIJ,0
21,AAAAAAAABBBCCCDDEEFGH,0
21,AAAAAAAAAAAAAAAAABBBC,0
21,AAAAAAAAABBBBBBBBCCCD,0
21,AAAAAAAAABBBBBBBCCDEF,0
21,AAAAAAAAAAAAABBBBCCDD,0
21,AAAABBBBCCDDEEFGHIJKL,0
21,AAAAAAAAAAABBBCCCDEFG,0
21,AAAAAAABBBBCDEFGHIJKL,0
21,AAAAAABBBBBCCCCDDDEFG,0
21,AAAAAABBBBCCCCDDDEEFF,0
21,AAAAAAABBBBBBCCCCDDDD,0
21,AAAAAAAAAAAAAABCDEFGH,0
21,AAAAAABBBBCCDDEEFFGHI,0
21,AAAABBBBCCDEFGHIJKLMN,0
21,AAAAAAAAABBBBBBCDEFGH,0
21,AAAAAABBBBBCCCCDDDDEF,0
21,AAAAAABBBBCCCDEFGHIJK,0
21,AAAAAABBBBCCCCDDDEFGH,0
21,AAAAAAAAABBBBCCCCDEFG,0
21,AAABBBCCDDEEFFGGHHIJK,1
21,AAAAAABBBBBBCCCDDDEEE,0
21,AAAAAAAAABBCCDDEEFGHI,0
21,AAAAABBBCCCDDDEEEFFFG,0
21,AAAAAAAAAABBBBCCDEFGH,0
21,AAAAAAAAAABBBBBCCCDDE,0
21,AAABBBCCDDEEFGHIJKLMN,1
21,AAAAAAAAAABBBCDEFGHIJ,0
21,AAAAAAABBBCCCDDEFGHIJ,0
21,AAAAAABBBBBBCCCCCCDDE,0
21,AAABBBCCCDDDEEEFFGHIJ,1
21,AAABBBCCCDDEEFFGGHIJK,3
21,AAAAAAAAAAAAABBBBBCCC,0
21,AAAAAAAAAAAABBBBBCCDE,0
21,AAAAABBBBCCCDDDEEFGHI,0
21,AAAABBBCCDDEEFGHIJKLM,3
21,AAAABBBBCCDDEEFFGHIJK,3
21,AAAAAAABBBBCCCCDEFGHI,0
21,AAAABBBCCCDDDEEFGHIJK,0
21,AAAAAABBBBBBCCDDEFGHI,0
21,AAAAAAAAAAAAAABBBBCCC,0
21,AAAAAAAAABBBBBBCCCDDE,0
21,AAAAAAAABBBCCCDDDEFGH,0
21,AAAAAAAAAAAAABBCDEFGH,0
21,AAAAAAAABBBCCCDDDEEFG,0
21,AAAAAAAAAAABBBBBCCDDE,0
21,AAAAAAAABBBBBCCCDDDEE,0
21,AAAAAAAAAAAAAAABBBCDE,0
21,AAAAAAAABBBBBBBCCCCDD,0
21,AAAAAAABBBBBBBCCCCDDD,0
21,AAAAAAAAABBBBBBBBCCDE,0
21,AAAAAAAAAAAAABBBBBBCC,0
21,AAABBCDEFGHIJKLMNOPQR,0
21,AAAAAABBBCCCDDDEEEFFF,0
21,AAAABBBCCCDDDEEEFFGHI,0
21,AAAAAAAAABBBBBBBCCCCD,0
21,AAAAAABBCCDDEEFGHIJKL,0
21,AAABBCCDDEFGHIJKLMNOP,0
21,AAAAAABBBBCCCCDDDEEFG,0
21,AAAAAABBBBCCCDDDEEEFG,0
21,AAAAAABBBCCDEFGHIJKLM,0
21,AAAAAABBBBBBCCCCCDDEE,0
21,AAAAAAAAAABBBBBCCCCDE,0
21,AAAAAAAAABBBBBBBCCCCC,0
21,AAAAAABBBBBBCCDDEEFGH,0
21,AAAAAABBBBBBCCCDEFGHI,0
21,AAAAAAAABBBBBBBCCCDDE,0
21,AAAAAAAABBBBBBCCCCCDE,0
21,AAABBBCCCDDDEEEFGHIJK,0
21,AAAABBBBCCCCDDDEEFGHI,0
21,AAAAAAAAAAAABBBCCCDEF,0
21,AAAAAAAABBBBBBBBCCCDD,0
21,AAAAAAAAABBBCCCDDEEFF,0
21,AAAAAAAABBBBBBBCCCCCD,0
21,AAAAAABBBBCCDDEEFGHIJ,0
21,AAAAAAAAAABBBBBCCCCCD,0
21,AAAAAABBBBCDEFGHIJKLM,0
21,AAAAAAAAAAAABBBBCCCCD,0
21,AAAAAAAABBBBCDEFGHIJK,0
21,AAAAAAAAAABBBCCCDDEEF,0
21,AAAAAAAABBBBBBBCDEFGH,0
21,AAAAAAABBCCDEFGHIJKLM,0
21,AAAAAABBBBBCCCCDDDEEE,0
21,AAAAAAAAAAAAAAAAAABBC,0
21,AAAAAAAAABBBBBCCCDDDE,0
21,AAAAAAABBBBCCDDEEFFGH,0
21,AAAAAABBBCCCDDDEFGHIJ,0
21,AAAAAABBBBBBCCCCDDDDE,0
21,AAAAABBBBBCCCCDDDDEEE,0
21,AAAAABBBBCCCCDDEFGHIJ,0
21,AAAAABBBCCCDDDEEFFGHI,0
21,AAAAAAAAABBBBCCCCDDDD,0
21,AAAABBBBCCCCDEFGHIJKL,0
21,AAAAAAAAAAABBBBCCDEFG,0
21,AAAAABBCCDDEEFFGHIJKL,1
21,AAAAAABBBBCCCDDEEFFGG,0
21,AAAAAAABBBBBBCCCDDEFG,0
21,AAAABBBBCCCDDEEFFGGHH,0
21,AAAABBBCCCDEFGHIJKLMN,0
21,AAAAABBBBCCCCDDDDEEEF,0
21,AAAAAAAABBBBBCCDDEFGH,0
21,AAAAAAAAAAAAABBBBBCDE,0
21,AAAAAAAABBBBBCCCCDDEE,0
21,AAAAABBCCDDEEFFGGHIJK,1
21,AAAAAAAAAAAABBBCCCDDE,0
21,AAAAABBBBCCCDDEEFGHIJ,0
21,AAAAAAAAAAAAABBBBCCCD,0
21,AAAAAAABBBBBBCCCCDEFG,0
21,AAAAAAAABBBBBCCDEFGHI,0
21,AAAAAAABBBBBCCCCDDDEE,0
21,AAAAAABBBCCCDDEFGHIJK,0
21,AAABBBCCCDDDEEFFGHIJK,1
21,AAAAAAAABBBBBBCCCDDEE,0
21,AAAAABBBCCCDDDEEFFGGH,0
21,AAAAAAAAAAAABBBBBBBCD,0
21,AAAAAAAAABBCCDDEEFFGH,0
21,AAAAAAABBBBBBBCCCCDDE,0
21,AAAAAAAAAAAAAAAABBBCC,0
21,AAAAAAABBBBCCCCDDDEEF,0
21,AAAAAAABBBBBBCCCCDDEE,0
21,AAAAAABBCCDDEEFFGGHHI,0
21,AABBCDEFGHIJKLMNOPQRS,0
21,AAAAAAAAAAAAABBBBCDEF,0
21,AAAAAAAAAABBBBCCCDEFG,0
21,AAAAAAAAAAABBBCCCDDEE,0
21,AAAAAAAAAAABBBBBBCCDE,0
21,AAAAAAAAAAAAAABBBBBCC,0
21,AAABBBCCDDEFGHIJKLMNO,2
21,AAAAAAAAAAAAABBBCDEFG,0
21,AAAAAAABBBBBBCCDEFGHI,0
21,AAAAAABBBBCCCDDDEEEFF,0
21,AAAAAAAAAAAABBBCDEFGH,0
21,AAAAAAAABBBCCCDDDEEFF,0
21,AAAAAAABBBCCCDDDEEFGH,0
21,AAAAAAAAAAAAAAAABBBCD,0
21,AAAAAABBBBCCCDDEEFFGH,0
21,AAAAAAAABBBCCDEFGHIJK,0
21,AAAABBBCCCDDDEFGHIJKL,0
21,AAAAABBCCDDEFGHIJKLMN,0
21,AAAAAAAABBBBBBCCCCCDD,0
21,AAAAAABBBBBBCCCCDDDEE,0
21,AAAAAAAAAAAAAABBBCCCD,0
21,AAAAAAAAABBBCCDEFGHIJ,0
21,AAAAABBBBBCCCCDDDEFGH,0
21,AAAAAABBBBBCCDDEEFFGH,0
21,AAABBCCDDEEFFGGHHIJKL,1
21,AAAAAABBBBBBCCCCDDEEF,0
21,AABBCCDDEEFFGGHHIJKLM,1
21,AAABBBCCCDDEEFFGHIJKL,3
21,AAAAAAABBBCCDDEEFFGHI,0
21,AAAAAAAAAAAAAAAABBBBB,0
21,AAAAAAAAABBBBBCCCCDDE,0
21,AAAABBBCCCDDDEEFFGGHH,0
21,AAAAAABBBBCCDDEFGHIJK,0
21,AAAAAAAABBBBBBCCDDEEF,0
21,AAAAAAAAAABBBCCCDDDEF,0
21,AAAAAAAABBBBBBCCDDEFG,0
21,AAAAAAAAAAABBBBCCCCDD,0
21,AAAABBBBCCCCDDDDEEEFG,0
21,AAAAAAAABBBBBBCCCCDEF,0
21,AAAAAABBBCCCDDDEEEFFG,0
21,AAAAAABBBBCCCCDDDDEEF,0
21,AAAAAAAABBBBBBBCCDDEE,0
21,AAAAAAAAABBBBBCCCDEFG,0
21,AAAAAABBBBBBCCCDDDEEF,0
21,AAAAAAABBBBBBBCCDDEFG,0
21,AAAAABBBBCCCDDDEEEFFF,0
21,AAABBBCCCDDEFGHIJKLMN,0
21,AAAAAAABBBBBCCCCDDEEF,0
21,AAABBBCDEFGHIJKLMNOPQ,0
21,AAAAAAAABBBCCCDEFGHIJ,0
21,AAAAAABBBBBCCCCDDDDEE,0
21,AAAAAAAAABBCDEFGHIJKL,0
21,AAAAAAAABBBBBBBCCCDEF,0
21,AAAAAAABBBBBCCCCCDDEE,0
21,AAAAAABBBBBCCCCCDDDDE,0
21,AAAAAAAAAABBCCDDEEFGH,0
21,AAAAABBBBBCCCDDDEEFFG,0
21,AAAAABBBBBCCCCDDDEEFG,0
21,AAAAAAAABBBBCCCDEFGHI,0
21,AAAABBBBCCCDDDEEFFGGH,0
21,AAAAAAABBBCCCDDDEEEFF,0
21,AAAAABBBBCCCDDDEEFFGH,0
21,AAAAAAABBBBBBCDEFGHIJ,0
21,AAAAAAAABBBBBBCCDEFGH,0
21,AAAABBCCDDEEFGHIJKLMN,1
21,AAAAAAAAAABBBCCDDEFGH,0
21,AAAAAAABBBBBBCCCDDDEF,0
21,AAAAABBBBBCCCCDDDEEFF,0
21,AAAAAAAAAAAAABBBBBCCD,0
21,AAAAAAABBCCDDEFGHIJKL,0
21,AAAAAABBBBCCDEFGHIJKL,0
21,AAAAABBBBBCCDDEFGHIJK,0
21,AAAAAAAAAAAAAAAAAAABC,0
21,AAAAAAAABBBBCCCCDDDDE,0
21,AAAAAAAABBBBBCCCCCDDD,0
21,AAAAAABBBBBCCCCDDEEFG,0
21,AAABBBCCCDDDEEEFFFGGH,0
21,AAAAABBBCCDDEEFFGGHHI,0
21,AAAAAAAAAABBBCCDEFGHI,0
21,AAAAAABBBCCCDEFGHIJKL,0
21,AAAAAAAAABCDEFGHIJKLM,0
21,AABBCCDDEEFFGGHIJKLMN,0
21,AAAAAAAABBBBBBBBCCCCD,0
21,AAAABBBBCCCDDDEFGHIJK,0
21,AAAAAAABBBBCCCDDEFGHI,0
21,AAAAAAAAAAAAAAAAABCDE,0
21,AAAAAAAAAAAAAABBBBCDE,0
21,AAAAAAAABBBBCCCDDEFGH,0
21,AAAAAAABBBBCCCDDDEEFF,0
21,AABBCCDDEEFFGGHHIIJJK,0
21,AAAAAAABBBBCCDDEEFFGG,0
21,AAAAAABBBBBCCDDEEFFGG,0
21,AAAAAAAAAAABBBCDEFGHI,0
21,AAAAAAAAAABBBBBBBBCCC,0
21,AAABCDEFGHIJKLMNOPQRS,0
21,AAAAAAAABBBBCCDDEEFGH,0
21,AAAAAAAAABBCCDEFGHIJK,0
21,AAAAAAABBBBBCCDDEFGHI,0
21,AAAAABBBCCCDDEFGHIJKL,0
21,AAAAAAAAAAABBBBBCDEFG,0
21,AAAAAAAAABBBBCCDDEFGH,0
21,AAAAAAAABBBBBBCCCCDDD,0
21,AAAABBBCCDDEEFFGGHHIJ,0
21,AAAAAAABBBBBBBCCCCCDE,0
21,AAAABBBBCCCCDDDEEFFGG,0
21,AAAAAAAAAAABBBCCCDDEF,0
21,AAAAAAAABBBBBCCCCCDEF,0
21,AAAAAAABBBCCDEFGHIJKL,0
21,AAAABCDEFGHIJKLMNOPQR,0
21,AAAAAAAAAABBBBCCCCDDD,0
21,AAAAAAAABBBBBBBBCCCDE,0
21,AAAAAABBBBBBCCCCDDEFG,0
21,AAAAAAAAAABBBBBBCCCDE,0
21,AAAAAAAAAABBCDEFGHIJK,0
21,AAAAABBBBCCCCDDDDEEFF,0
21,AAAAAABBBBBCCDEFGHIJK,0
21,AAAAAAAAABBBBBBBBBCCC,0
21,AAAAAAAAABBBBBBCCCDEF,0
21,AAAAAAAAABBBBCCCDDEEF,0
21,AAAAAAABBBBCCCCDDEEFG,0
21,AAAAAAAAAABBBBBBBBCDE,0
21,AAAAAAAAAAAAABBBCCDDE,0
21,AAAAAAAAABBBCCCDDDEFG,0
21,AAAAAAABBBBBCCCDEFGHI,0
21,AAAAAAAAAABBBBBBBBCCD,0
21,AAAAABBBBCCCDEFGHIJKL,0
21,AAAAAABBBBBCCCDDEFGHI,0
21,AAAAAAAAAABBBCCDDEEFF,0
21,AAAAAAAAAABBCCDDEFGHI,0
21,AAABBBCCDDEEFFGHIJKLM,3
21,AAAAAAAAAAAABBBBBCCCC,0
21,AAAAAAAABBCCDDEEFFGGH,0
21,AAAAAAAAAAAAAABBBCCDE,0
21,AAAAABBBBBCCCCCDDDEFG,0
21,AAAAAABBBCCDDEEFFGGHI,0
21,AAAAAAAAAAAABBCCDDEEF,0
21,AAAAAABBBCCCDDEEFFGHI,0
21,AAAAAAAAAAAAABBBCCCDD,0
21,AAAAAABBBCCCDDEEFGHIJ,0
21,AAAAAAAAAABBBBCCDDEFG,0
21,AAAAAAAABBBBBBBCCCDDD,0
21,AAAAAAAAABBBCCDDEFGHI,0
21,AAAABBBBCCCDDDEEEFGHI,0
21,AAAAAAAAAABBBBCDEFGHI,0
21,AAAAAAAAABBBBBBBBCCDD,0
21,AAAAAABBBBBCCCDEFGHIJ,0
21,AAAAAAABBBBBCCCDDEEFG,0
21,AAAAAAABCDEFGHIJKLMNO,0
21,AAAABBBBCCCDDDEEFGHIJ,1
21,AAAAAAAAAAAAAAAABBBBC,0
21,AAAAAAAABBBBBBBBCDEFG,0
21,AAAAAAAAAAAABBBBBCDEF,0
21,AAAAAAAAAAAAABBBBBBCD,0
21,AAAAAABBBCCDDEFGHIJKL,0
21,AAAAABBBBBCCCDDEFGHIJ,0
21,AAAAABBBBBCCCCCDDDEEE,0
21,AAAAAAAAAABBBBBBCCDDE,0
21,AAAABBBCCDEFGHIJKLMNO,0
21,AAABBBCCCDDDEEFFGGHIJ,1
21,AAAAAAAAABBBBBCCCDDEE,0
21,AAAAAAAAAAAABBBCCCDDD,0
21,AAABBBCCCDDDEFGHIJKLM,0
21,AAAAABBBBCCCDDDEEFFGG,0
21,AAAAAAAAAAAAAABBCCDEF,0
21,AAAAAAABBBBBCDEFGHIJK,0
21,AAAAAAAAAABCDEFGHIJKL,0
21,AAABBBCCCDDDEEEFFGGHH,0
21,AAAAAAABBBBCCCDEFGHIJ,0
21,AAAAAAAAABBBBBBCCCCCC,0
21,AAAAAAAABBBBBCCDDEEFG,0
21,AAAABBBBCCCDEFGHIJKLM,0
21,AAAABBBCCCDDDEEEFFFGH,0
21,AAAAAAAAAAAAAABBBBCCD,0
21,AAAAAAABBBCCDDEEFGHIJ,0
21,AAAAAAAAAABBBBBBBCCCC,0
21,AAAAAAAAABBBBCCDDEEFF,0
21,AAAAABBBCDEFGHIJKLMNO,0
21,AAAAAAAAAABBBBBBBBBCC,0
21,AAAAAAAAABBBBBBBCCCDD,0
21,AAAAAAAABBBBCCCDDEEFF,0
21,AAAAABBBBBCCCDDDEFGHI,0
21,AAAAAAABBBBBBBCCDDEEF,0
21,AAAABBBBCCCCDDEEFFGGH,0
21,AAAAABBBBBCCCCDDEFGHI,0
21,AAAAAAAAABBBCCCDDEEFG,0
21,AAAAAAAAABBBBCCDDEEFG,0
21,AAAAAAABBBCCCDDDEEEFG,0
21,AAAAAAAAAAABBCCDDEFGH,0
21,AAAAAAAAAAAABBBBBBBBB,0
21,AAAAAAAAAAABBBBBBCCCD,0
21,AAAAAAAAAAAABBBBBBCCC,0
21,AAAAAAAAAAABBBBCDEFGH,0
21,AAAAAAAAAABBBBCCCDDEF,0
21,AAAAAAAAABBBBBBCCDDEE,0
21,AAAAAABBBBBBCCCCDEFGH,0
21,AAAAAAAAAAAAABBBBBBBB,0
21,AAAAAAAAABBBBCCDEFGHI,0
21,AAAAABBBBBCCCCCDDEEFG,0
21,AAAABBBBCCCDDDEEEFFGG,0
21,AAAAAABBBBCCCCDDDEEEF,0
21,AAAAAAAAABBBBCCCCDDEF,0
21,AAAAAAAAAAABBBCCDDEFG,0
21,AAAAAABBBBBCCCCCDDEEF,0
21,AAAAAABBBBBCCCCDDDEEF,0
21,AAAAABBBBCCCCDDEEFFGG,0
21,AAAAAAAABBBBBBCDEFGHI,0
21,AAAAAAABBBBBBCCCCCDDD,0
21,AAAAAAABBBBCCDDEFGHIJ,0
21,AAAAAAAAAAAABBBCCDDEF,0
21,AAAABBBBCCCCDDEEFFGHI,0
21,AAAAABBBBBCCCDDEEFFGG,0
21,AAAAAABBBBCCCCDDEEFFG,0
21,AAAAABBBBCCDDEEFFGGHI,0
21,AAAAABBBBBCCCCCDDEEFF,0
21,AAAAAAAAAAAAABBCCDDEE,0
21,AAAAAAAAAAAAAAABBBBBB,0
21,AAAABBBCCCDDDEEEFGHIJ,0
21,AAAAABBBBCCDEFGHIJKLM,0
21,AAAAAAABBBBBCCCCDDDEF,0
21,AAAAAAAAAAAAAABBBBBBB,0
21,AAAAABBBBCCCDDDEEEFFG,0
21,AAAAAAAAAABBBBBBBBBBC,0
21,AAAAAAAAABBBBBBBBCDEF,0
21,AAAAAAAAAABBBBCCCCDDE,0
21,AAAAAAABBBBBBCCDDEEFG,0
21,AAAAAAAAAAAAAAAAABBCC,0
21,AAAAAAABBBBCCCCDDDEFG,0
21,AAAAAAAAABBBBBCCCCDEF,0
21,AAAAAAAAAAAAABBBCCCDE,0
21,AAABBBCCCDDEEFFGGHHIJ,1
21,AAAAAAAAAAABBBBCCCDDE,0
21,AAAAAAAAAAAAAAAAABBCD,0
21,AAAABBCCDEFGHIJKLMNOP,0
21,AAAAAAABBBBBCCCDDDEFG,0
21,AAAAABBBBBCCCCDEFGHIJ,0
21,AAAABBBCCCDDEEFFGGHIJ,3
21,AAAABBBBCCCCDDDEEEFFG,0
21,AAAAAABBBBBBCCCDDEFGH,0
21,AAAAABBBCCCDDDEFGHIJK,0
21,AAAAAAAABBBCCDDEEFFGH,0
21,AAAAAAAABBBCDEFGHIJKL,0
21,AAAAAAAAAAABBBBBBBBBC,0
21,AAAAABBCCDDEEFFGGHHIJ,0
21,AAAAAAAAAABBBBCCCDDEE,0
21,AAAAAAAABBBBCCCCDDEFG,0
21,AAAAAAAAAAAAAAABBCCDE,0
21,AAAAABBBBCCCCDDDDEFGH,0
21,AAAAAAABBBBBCCCCCDDDD,0
21,AAAAAAAAAAAAAAAAAAAAA,0
21,AAAAABBBBCCCCDDEEFFGH,0
21,AAAAAAABBBBBCCCDDDEEE,0
21,AAAAAAAAAAAAAAABBBBCC,0
21,AAAAABBBBBCCCDDDEEFGH,0
21,AAAAAABBBBBBCCDDEEFFG,0
21,AAAAAAAABBBBBBBCCCCDE,0
21,AAAAABBBBCCDDEEFFGHIJ,0
21,AAAAAAABBBCCCDDEEFGHI,0
21,AAAABBBBCCCCDDDDEEEFF,0
21,AAAAAAAAABBBBBCDEFGHI,0
21,AAAAAAAAAABBBCCCDEFGH,0
21,AAAAAABBBCCCDDDEEEFGH,0
21,AAAAAAAAAABBBBBCDEFGH,0
21,AAAAAAAAABBBBBBBCCCDE,0
21,AAAABBCCDDEEFFGHIJKLM,2
21,AAAAAAAAAABBBBBBCCDEF,0
21,AAAAAABBBBBCCDDEFGHIJ,0
21,AAAAAAAABCDEFGHIJKLMN,0
21,AAAAAAAAABBBBCDEFGHIJ,0
21,AAAAAABBBBBBCCCDDDEFG,0
21,AAAAAAAAAAABBBBCCCCDE,0
21,AAAAAAAAAABBBBCCCDDDE,0
21,AAAAABBBBCCDDEFGHIJKL,0
21,AAAAAAAABBBBBCCCDDEEF,0
21,AAAAAAAAAABBBCCCDDDEE,0
21,AAAAAAAAAAAAABBCCDEFG,0
21,AAAAAAAAAAABBBBBBBCCD,0
21,AAAAAAAAAAABBBBCCDDEE,0
21,AAAAAABBBBBCCCCDEFGHI,0
21,AAAAAAABBBBCCCCDDEFGH,0
21,AAAAABBCCDDEEFGHIJKLM,0
21,AAAAAAAAAAABBBCCDDEEF,0
21,AAAABBBBCCCDDEEFFGGHI,0
21,AAAAAABBBBBCCCDDDEEFF,0
21,AAAAAABBBBBCCCDDDEEEF,0
21,AAAAAAAAABBBCCCDDDEEF,0
21,AAAAAAAAABBBCCDDEEFFG,0
21,AAAAAAABBBBBCCCDDEEFF,0
21,AAAAABBBBCCCCDDDDEEEE,0
21,AAAABBCCDDEEFFGGHHIJK,1
21,AAABBBCCCDDDEEFGHIJKL,0
21,AAAAAAABBBCCCDEFGHIJK,0
21,AAAAAAABBBBBBCCCCCDDE,0
21,AAAAAAABBBCCCDDEEFFGG,0
21,AAAABBBBCCDDEEFFGGHIJ,0
21,AAAAAABBBBBCCCDDDEEFG,0
21,AAAABBBBCCCCDDDEEEFGH,0
21,AAAAAAABBBBBBBCCCDDEF,0
21,AAAAAAAAABBBBCCCDDEFG,0
21,AAAAAAAABBBBCCCDDEEFG,0
21,AAAAAAAAABBBBCCCCDDEE,0
21,AAAABBBCCCDDEEFFGHIJK,4
21,AAAAABBBBCCCCDDDEFGHI,0
21,AAAABBBCCCDDDEEEFFGGH,0
21,AAAABBBBCCDDEEFFGGHHI,0
21,AAAABBBBCCCDDDEEEFFFG,0
21,AAAAAAABBBBBCCCCDDDDE,0
21,AAAAAAAABBBBBBBCCDDEF,0
21,AAAAAAAAABBBBBBCCDDEF,0
21,AAAAAABBBBCCCCDDDDEEE,0
21,AAAABBBCDEFGHIJKLMNOP,0
21,AAABBBCCCDDDEEEFFFGHI,0
21,AAAAAAABBBBBCCCCCDDEF,0
21,AAAAAAAAAAAAAABBBCCDD,0
21,AAAAAAABBBBBCCDEFGHIJ,0
21,AAAAABCDEFGHIJKLMNOPQ,0
21,AAAAAAAAAAABBCDEFGHIJ,0
21,AAAAAAAAABBBCCDDEEFGH,0
21,AAAAAAAAAAAABBBCCDDEE,0
21,AAAAAAAAAAAAAAAAAABCD,0
21,AAABBCCDDEEFGHIJKLMNO,0
21,AAAAAAAABBBBBBCCCCCCD,0
21,AAAAABBBBBCCDDEEFFGGH,0
21,AAAAAABBBCCDDEEFGHIJK,1
21,AAAAAAAAAAABBBBCCDDEF,0
21,AAAAAABBBBBCCCCCDEFGH,0
21,AAAAABBBCCCDDDEEEFGHI,0
21,AAAAAAAAAAABBBBBCCCCC,0
21,AAAAAAAAAAAABBCDEFGHI,0
21,AAAAAAAAAAABBBCCDEFGH,0
21,AAAAAAAAAAAAAAAABBCDE,0
21,AAAAAABBBBBCCCCCDDEFG,0
21,AAABBBCCDEFGHIJKLMNOP,0
21,AAAAAAAABBBCCDDEEFGHI,0
21,AAAAAAAAAAAAAAAABCDEF,0
21,AAAAAAAABBBBBCCCCCDDE,0
21,AAAAAAAABBBBBCCCCDDDD,0
21,AAAAABBBBBCCCCCDDDDEF,0
21,AAAAAAABBBBBBBCDEFGHI,0
21,AAAAAAAAAAAAAABBCDEFG,0
21,AAAAAAAAAAAAAAAAAABBB,0
21,AAAAAAAABBBBBBCCCDEFG,0
21,AAAAAAAAABBBBCCCDDDEF,0
21,AAAAAABBBBBCCCCDDEFGH,0
21,AAAAABBBBCCCDDDEEEFGH,0
21,AAAAAAAAABBBBBCCCCDDD,0
21,AAAAAAAAABBBBCCCDEFGH,0
21,AAAAABBBBCCCDDEEFFGGH,0
